time,likes,comments,reactions,reaction_count,image,video,link,text,shares,post_url,topic,processed_text,engagement
2023-11-14 02:17:40,377,189,"{'like': 377, 'love': 4, 'haha': 42, 'wow': 30, 'care': 11, 'sad': 75, 'angry': 4}",543,,,https://on.natgeo.com/3stMY5f?fbclid=IwAR2pFtSh6-3SghU0neELX6rMqe-MdmyQBOUMqj88SgwA2xPxd5VanH-2bbo,"Nearly 40 percent of long COVID patients suffer from the disorienting condition. Destroyed connections between brain cells may be to blame.

NATIONALGEOGRAPHIC.COM
Why does COVID-19 cause brain fog? Scientists may finally have an answer.",87,https://facebook.com/natgeo/posts/892075862289845,Science,nearli percent long covid patient suffer disori condit destroy connect brain cell may blame caus brain fog scientist may final answer,819
2023-11-14 00:15:01,5328,90,"{'like': 5328, 'love': 1069, 'haha': 2, 'wow': 84, 'care': 62, 'sad': 1}",6546,https://scontent.fhan14-2.fna.fbcdn.net/v/t39.30808-6/399606909_892024972294934_4316872564335032405_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=URxXrcBUFa8AX9TxfVh&tn=zl8CM8dkYkrsNiwA&_nc_ht=scontent.fhan14-2.fna&oh=00_AfDdy3gaAg0jIBD67RXXjOLSpO8QSccFbWhGwChveuiqLA&oe=65647915&manual_redirect=1,,,A remote camera captures a 10-month-old jaguar cub in Brazil’s Pantanal region.,308,https://facebook.com/natgeo/posts/892024988961599,Travel,remot camera captur jaguar cub brazil pantan region,6944
2023-11-13 21:15:04,308,2,"{'like': 308, 'love': 9, 'wow': 2, 'care': 4, 'angry': 1}",324,,,https://on.natgeo.com/49t5hYW?fbclid=IwAR3nZ2B4I5iT-As-UZP0yBJ8lJXZzEnshwoBRlTN3dcwO_SvAuTY0kVf378,"Here’s how the first Mongol empress exerted her influence—and why she and other women are among the empire’s unsung heroes.

NATIONALGEOGRAPHIC.COM
She was Genghis Khan's wife-and made the Mongol Empire possible",34,https://facebook.com/natgeo/posts/891944795636285,History & Culture,first mongol empress exert women among empir unsung hero genghi khan made mongol empir possibl,360
2023-11-13 18:15:03,376,74,"{'like': 376, 'love': 9, 'haha': 3, 'wow': 3, 'care': 4, 'sad': 1}",396,,,https://on.natgeo.com/3u7BLHT?fbclid=IwAR17raiTpd7o50aUk-Jtd6MDBwOL0wyDqoLYXEBCvUmV0wbNsy_hnNNgx7Q,"Can one fuzzy berry ruin the bunch? Can you cut away a spotty piece of bread from the loaf? This is what the experts recommend.

NATIONALGEOGRAPHIC.COM
What to do when you see mold on your food",42,https://facebook.com/natgeo/posts/891869972310434,Science,one fuzzi berri ruin bunch cut away spotti piec bread loaf expert recommend see mold food,512
2023-11-13 12:15:04,570,6,"{'like': 570, 'love': 52, 'haha': 1, 'wow': 4, 'care': 4, 'sad': 1}",632,,,https://on.natgeo.com/49HakVQ?fbclid=IwAR1EVlvrsnOwK-MIdj7lj3w4S1sTJ2T_g2PWpk_2Lg1_OuPCxw-xv1SI1c8,"A balance of salty, sour, spicy and sweet flavors underpins the fresh dishes that define this southeast Asian destination.

NATIONALGEOGRAPHIC.COM
A taste of Vietnam, from hearty sour broths to fragrantly spiced street food",33,https://facebook.com/natgeo/posts/891753798988718,Travel,balanc salti sour spici sweet flavor underpin fresh dish defin southeast asian destin tast vietnam hearti sour broth fragrantli spice street food,671
2023-11-13 09:15:04,893,29,"{'like': 893, 'love': 102, 'wow': 10, 'care': 6, 'sad': 2, 'angry': 1}",1014,,,https://on.natgeo.com/46bXhbI?fbclid=IwAR29gBpWzFt-YnOmkdD6pje85IHi_n4EkWmAODugN963BrDc9OPy86_6Yy4,"The Alhambra palaces have been preserved since the 14th century, leaving a legacy of architectural glory.

NATIONALGEOGRAPHIC.COM
The dazzling details of Spain's Alhambra",47,https://facebook.com/natgeo/posts/891691348994963,History & Culture,alhambra palac preserv sinc centuri leav legaci architectur glori dazzl detail spain alhambra,1090
2023-11-13 06:15:06,2735,38,"{'like': 2735, 'love': 309, 'haha': 1, 'wow': 34, 'care': 28}",3107,,https://scontent.fhan14-4.fna.fbcdn.net/v/t42.9040-2/81062657_2718942844879387_5924322633624584192_n.mp4?_nc_cat=109&ccb=1-7&_nc_sid=55d0d3&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=JLfCdDIR518AX820179&_nc_rml=0&_nc_ht=scontent.fhan14-4.fna&oh=00_AfDV-69V_Bg1jFyZ6ecvVbMC12yeYmP-9W5jeC-29XzAFw&oe=655F8807,,"Acting as camouflage, the arctic fox's fur changes color with the seasons—allowing it to successfully hunt year-round.",210,https://facebook.com/natgeo/posts/890386545792110,Environment,act camouflag arctic fox fur chang color success hunt,3355
2023-11-13 06:15:03,888,5,"{'like': 888, 'love': 27, 'wow': 8, 'care': 5}",928,,,https://on.natgeo.com/3QR7oOX?fbclid=IwAR1zl6OvwwFi7NUqZDWFaWlAUddVdnxsfsR-J5egOf9IXPwtCKdHxDY72hU,"Imposing mountains, river valleys and glacial lakes await on these high-altitude rail routes.

NATIONALGEOGRAPHIC.COM
6 of the world's best mountain-rail trips",41,https://facebook.com/natgeo/posts/891639785666786,Travel,impos mountain river valley glacial lake await rail rout world best trip,974
2023-11-13 03:15:01,1401,47,"{'like': 1401, 'love': 97, 'haha': 1, 'wow': 10, 'care': 7, 'sad': 1, 'angry': 2}",1519,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-6/399980146_891586659005432_1082781873887158518_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=kZ-2ItfDqzYAX-YggTD&_nc_ht=scontent.fhan14-3.fna&oh=00_AfA7GUdjNVQNe2ULQRcpqzS25j3SY323_ZixhgZUVl3l5w&oe=65649AB3&manual_redirect=1,,https://on.natgeo.com/3QuOps9?fbclid=IwAR2U3jfhF2c8Gd_i59Py6Olejs2LYabHU5d5hUVF-u8m6SwfgKaob6KHwzU,"Whether you’re looking to connect with nature in Norway, scale Himalayan peaks in Sikkim or savor the culinary stars of Lima, there’s a lot to choose from for your next trip.
https://on.natgeo.com/3QuOps9",137,https://facebook.com/natgeo/posts/891586702338761,Travel,whether look connect natur norway scale himalayan peak sikkim savor culinari star lima lot choos next trip http,1703
2023-11-13 00:15:00,3576,22,"{'like': 3576, 'love': 403, 'haha': 1, 'wow': 62, 'care': 21, 'angry': 2}",4065,https://scontent.fhan14-1.fna.fbcdn.net/v/t39.30808-6/402064038_891518965678868_1611649552692769993_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=NqI0bXTYbCMAX-Y_2fZ&_nc_ht=scontent.fhan14-1.fna&oh=00_AfCy0dInSUjU1vEjIOVYMImwh1c4FYuM9Ffb3DGiDn5TpQ&oe=656485F1&manual_redirect=1,,,"A boatman guides tourists down the Poxin River as it emerges from underground in Guangxi, China.",148,https://facebook.com/natgeo/posts/891518982345533,Travel,boatman guid tourist poxin river emerg underground guangxi china,4235
2023-11-12 21:15:04,961,56,"{'like': 961, 'love': 165, 'haha': 1, 'wow': 3, 'care': 8, 'sad': 2, 'angry': 1}",1141,,,https://on.natgeo.com/3SzuKtw?fbclid=IwAR3tTy8wDMCNGf6s9eFxZHK0j3MAbkNU2XGlGxVhRGbS_yeXa2qlkpLZKxE,"Observed by more than a billion people across faiths, this five-day festival of lights brings prayer, feasts, fireworks and, for some, a new year.

NATIONALGEOGRAPHIC.COM
Diwali is the Indian festival of lights. Here's what to know about its history and customs.",181,https://facebook.com/natgeo/posts/891428255687939,History & Culture,observ billion peopl across faith festiv light bring prayer feast firework new year diwali indian festiv light know histori custom,1378
2023-11-12 09:15:04,712,34,"{'like': 712, 'love': 104, 'haha': 2, 'care': 12, 'angry': 2}",832,,,https://on.natgeo.com/474pJhh?fbclid=IwAR0UPNxmJYydE1JObKoMDYnAZFYuegdSQKa7JjmuxZftqxpDrrCHKUsSVHU,"""I’d like my work to be a tool to educate and help dismantle stereotypes that have plagued Indigenous peoples since Edward S. Curtis labeled us the ‘vanishing race.’ We haven’t vanished,"" says one photographer.

NATIONALGEOGRAPHIC.COM
Photographers share reflections on their identity during Native American Heritage Month",50,https://facebook.com/natgeo/posts/891151012382330,History & Culture,like work tool educ help dismantl stereotyp plagu indigen peopl sinc edward curti label us vanish vanish say one photograph photograph share reflect ident nativ american heritag month,916
2023-11-12 06:15:35,3152,120,"{'like': 3152, 'love': 799, 'haha': 33, 'wow': 18, 'care': 80, 'sad': 1}",4083,,https://scontent.fhan14-1.fna.fbcdn.net/v/t42.1790-2/17030801_1871145513110252_2263142109349412864_n.mp4?_nc_cat=101&ccb=1-7&_nc_sid=55d0d3&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=8PxZtG8lT4sAX-RNKis&_nc_rml=0&_nc_ht=scontent.fhan14-1.fna&oh=00_AfCkuA2yE9WcQLxLFaDU23guHftIdUG6BgvHllerd1J92A&oe=6564DC69,,Sleeping is the best way for koalas to conserve energy—a good excuse for the next time you need a nap.,331,https://facebook.com/natgeo/posts/890386325792132,Science,sleep best way koala conserv good excus next time need nap,4534
2023-11-12 03:15:00,721,26,"{'like': 721, 'love': 16, 'wow': 4, 'care': 2, 'angry': 1}",744,https://scontent.fhan14-4.fna.fbcdn.net/v/t39.30808-6/400439630_891035639060534_3519720597927776631_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=ACS2N-f9Z9oAX9JJtxv&tn=zl8CM8dkYkrsNiwA&_nc_ht=scontent.fhan14-4.fna&oh=00_AfARrdsibDfIHQZ0se-R6DMKzxwju0rIUTyhNWisUhZr_A&oe=6563F6FA&manual_redirect=1,,https://on.natgeo.com/3uet3YE?fbclid=IwAR33fsJqcC5TE6_LfMBObM_S4wuH9kVXjlqE7H8oMj0tf-l4DvEXmQr4KAU,"Love them or loathe them, morning rituals can set the tone for the rest of the day. For centuries, humans have been devising morning routines that inspire productivity and focus. Here’s how these historic figures started their days.
https://on.natgeo.com/3uet3YE",36,https://facebook.com/natgeo/posts/891035659060532,History & Culture,love loath morn ritual set tone rest day centuri human devis morn routin inspir product focu histor figur start day http,806
2023-11-12 00:15:01,12661,287,"{'like': 12661, 'love': 2628, 'haha': 17, 'wow': 251, 'care': 120, 'sad': 3, 'angry': 1}",15681,https://m.facebook.com/photo/view_full_size/?fbid=890974682399963&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=encrypted_tracking_data.0AY_ZG0zc0zUjkqe4OXJ988d9c55hEyxdbhoe1kxWXKdh55hQsqewKTSBdW7RZjeGbvipMsSDye2CpBYILOXgg-0ZhNYy9cxoiksjZ5kT8DJi7zWLAd-kkL6QBUoJbN3i_gDRpc6pyf8g1aFLZtwgsVvuren1WjY-gyFBs4z0rhyQKnXz_0nGBeHNN7a7g3PEo438QyNd-tJ3i-pbODEFS8fvJGh866ZsOvGRa69__ELDaHncFv7fLmUAmfGCt_V-NUe_JgzXG3gcEc6pcjhbodSXChpQneJdlw7s23OD48cdDTumnNoM5y_ww71XFaAyU2Ulnt-afEmNL4S2snjEH9NYVcvl_OJbhgyCEVTq_toiffjyqUD0K78JLSaxfMK0fclWPzpyLZBQmkd8D8QMGjvxwsHcS021HgBagyWLkgBMyA_07rZeBiVxrvL6P39uC0fISdZesXET7uLn_vJ2sut3Jj0xgie0tkhR7IbDqFSpACqlL-8VuEbdBP2-3Pz-cEYW7_uK67shJr9ZRe1eYuJ1tpJEUTBi8PXa0ghzZv_KCzxjkRl05asYsBHkWUdSmkNHCqfTH9l9F0oYyNHKifPxnQPY-U4mTt-qcjDHd7j2Xw14axSDLcmowv-JN5iKr6uwLevMjPq7g9bN04YWo-PacAlSRhp68giukD0PeU61HgzhIYd73KR3ty-fsoBuPmDkdNyygFfqItsBBCXsk0R6wDHbwXsWpVC7CmgbDJitkt8eMqJwYFp8A2IkMTQ7njhGtJvw8AUl_3EphztUBVlvLfWFpnNA8BS_wL0tZ75AT8yjuQB3H2-paBJCpCw5SA0kx8pgEtM7yCczRfZr9FFD76-fEpMDst_3DJiyuuYVCEozOVsvfUxl95sSIle7hRbJpU4MqJrKjtNTuMBBvOUC0jtPPzaql-1our8tA4FvooH2EFyWkvGgNM8GVwVPWsxRPXDtjzobVVT9m6Jy4yVrKnuRhFpHROi-50OQBEfMIxj-D5_GE5BjKuVBLnXXKgkQLEy-\-\_a2U1fn_WCutTl16-AgcThdOCuZDh1RqpHE9N9ALYGtcRkHqwgPQgFb6HEnaJ8LhOSwbIgKOksR-Q_tYPhfNOP6-377253gFnpSZ9LGCD7tqXZYZsU0C_ryjUSfd_ZzXrG0urQJiCmSUqH2TJb5KitJueu81QUklqAJrIYypkWxmwgub1wohuHTs2pEffL7SrDjFU-kfEH3dXsbS1HXETp-C2cgeqf6QM0MohCJLWTwfpIjGy3-qjmsBslWri6O8BMhq4Fwo6_G1VHKkUPTF6GL1SuMGp3AjwLd2WprNRQvCpFccLOMLdhpYOjxRlcqjfv4q9wPzmVaXdLI-67CfMoBX-YvVy8Bd6n7DrxllImXboPqyXfxPMNI4mhlBVEP8I2WfQ7CzqvPA0Xo8IlIQc_O61OdH3ZM-JMlqEgeVdvhBdk-RHDEhxnbX7NkUzhEADA&__tn__=%2Cg&paipv=0&eav=AfaoPT4-jKbuPt7Swt_u0ykMJwJpSZhzDkYHdqA55KeMyxKNG8aapUpFfFkbMQviByg,,,"Brown bears wait for sockeye salmon to jump at Brooks Falls in Katmai National Park, Alaska.",1000,https://facebook.com/natgeo/posts/890974719066626,Animals,brown bear wait sockey salmon jump brook fall katmai nation park alaska,16968
2023-11-11 21:15:04,908,32,"{'like': 908, 'love': 50, 'haha': 1, 'wow': 28, 'care': 14, 'sad': 2}",1003,,,https://on.natgeo.com/47mELyk?fbclid=IwAR1NjLr7-edXKgh6xOFg9slUmGdvIo056DfOudogjfyEFG9acqD7xnylKK4,"Javelinas have joined the ranks of deer, skunks, raccoons, and coyotes: They aren’t living on the edge of our urban communities anymore, but solidly in them.

NATIONALGEOGRAPHIC.COM
What to know about javelinas",56,https://facebook.com/natgeo/posts/890896642407767,Animals,javelina join rank deer skunk raccoon coyot live edg urban commun anymor solidli know javelina,1091
2023-11-11 18:15:04,270,14,"{'like': 270, 'love': 38, 'wow': 3, 'care': 41, 'sad': 4, 'angry': 1}",357,,,https://on.natgeo.com/3QR0OIf?fbclid=IwAR0NBDZO2EeIRQi72ErqYkvWVDr-8l4fnpYUaTG9sBdaYYRC3lehpoHbS7M,"The 65th Infantry Regiment—also known as ""The Borinqueneers""—faced racism and xenophobia from their military counterparts even as they risked their lives for America.

NATIONALGEOGRAPHIC.COM
This all-Hispanic Army unit fought in the Korean War. Here's one veteran's story.",48,https://facebook.com/natgeo/posts/890820689082029,History & Culture,infantri known borinquen racism xenophobia militari counterpart even risk live america armi unit fought korean war one veteran stori,419
2023-11-11 12:15:05,409,9,"{'like': 409, 'love': 13, 'haha': 1, 'wow': 2, 'care': 2, 'angry': 1}",428,,,https://on.natgeo.com/3FSmgWP?fbclid=IwAR2K2WwU35aVoL2XMux9iKmENu-O69w7Ng1VbYmYedAoBlZtmu1VIghk20Q,"New hotels are appearing apace in Mumbai, while older ones are constantly upping their game. Here are 10 of the best.

NATIONALGEOGRAPHIC.COM
10 of the best hotels in Mumbai, from Indian opulence to Soho House socials",13,https://facebook.com/natgeo/posts/890649455765819,Travel,new hotel appear apac mumbai older one constantli up game best best hotel mumbai indian opul soho hous social,450
2023-11-11 09:15:04,1619,34,"{'like': 1619, 'love': 162, 'haha': 3, 'wow': 26, 'care': 8, 'sad': 1, 'angry': 2}",1821,,,https://on.natgeo.com/3MFbRlb?fbclid=IwAR1jsLqnj69ZzBj4sGBML17LVV1mUK3rVi821jGKOm-gyTy5Wcl-SvKf3PQ,"The Alhambra embodies the architectural golden age of Muslim rule on the Iberian Peninsula. We were given access to its darkest recesses, where tourists aren’t allowed.

NATIONALGEOGRAPHIC.COM
See Spain's fabled Alhambra as few have ever before",107,https://facebook.com/natgeo/posts/890551095775655,History & Culture,alhambra embodi architectur golden age muslim rule iberian peninsula given access darkest recess tourist allow see spain fabl alhambra ever,1962
2023-11-11 06:15:32,2611,98,"{'like': 2611, 'love': 88, 'haha': 251, 'wow': 126, 'care': 21, 'sad': 2}",3099,,https://scontent.fhan14-2.fna.fbcdn.net/v/t42.1790-2/21164467_452814165101830_4014423356529967104_n.mp4?_nc_cat=100&ccb=1-7&_nc_sid=55d0d3&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=yDWlNmQIe8kAX_rPaqZ&_nc_rml=0&_nc_ht=scontent.fhan14-2.fna&oh=00_AfAwi70wMpkVjP2P1w-Ig0oVsjydGQCik8jECEb_DYudIA&oe=6563B913,,Male seagulls have a strange way of signaling that they're ready to mate.,125,https://facebook.com/natgeo/posts/890385495792215,Environment,male seagul strang way signal readi mate,3322
2023-11-11 04:15:01,2679,781,"{'like': 2679, 'love': 109, 'haha': 418, 'wow': 521, 'care': 15, 'sad': 6, 'angry': 2}",3750,https://m.facebook.com/photo/view_full_size/?fbid=890460885784676&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=encrypted_tracking_data.0AY8O8KBwPCtRHpeF1VXMnvnctP2EqVMFrBFYOvprExCALT95jHG8lZA3Y92QOQLnyW4ZCMPKNjyVaI_DEvQcw0uwVxlQPeU4eKJWcaTQp6cXdYxZxbKFEniL6Gch0j5iApASTqvhM9Ss9QIR82593rBjGu7liUFUag4mA84jOpwNeJALAfloz_0PTBIklDWiVBNPXCPNNMAcHXgHVPUummUdvgflu0-W3ZWlc489D9OT3VwZ4I6OtBlFo_3ROuTGrqrfnYRGa6Gmdxj52qXzEJt_NCVOLJFO2NutQE-zsY-Sb_PalW92lbIq5aI1mROee0lDoFdtu9zu14tIAhXU0jyMzdSfZaVjqfQT8FLOa9iK_8GJPFfSv-uj1GnPGLgH244sovBZqwa9gmoXW74lrDe7_NlCzSjJBV6s5ZWKPs90O6BEeIw3vJsqKMqDbJVPeIwplRJqUzK91_uKd1tvLAaqIqhIZsKgaxhAKGk-LMxksQef_qCfHA68y-\-\zbQneDeQ2IhOypzOnyyL6HsExhxJlGddpVX7NDym__hATSu1w2kCqdxUXOAU5_vabyA1w6CIi0aOhGlToPbWxiJoSyDRmie5I5Tn5SygKByZBcJ_gKXfCF0ZMKctw0-JR2hzW0wIwSKgSaAcctGke4UZm8RVyuMFFMzZwiJgdTOKYb0Wmqc3XWCakTHpwzVHHN5g13ox8PHcscahsshPlYhbJQRNLXFZdN6r8tpBDDGTUE-aURME1R4DHblaDZ1yLXSTruHWE3xbd-j3AoI2BBAvYQ8wBaoeHb2NIEKNDCt6eQJI4dZfupwmoxFk5ZIkcnI7HBGyheoUFqnY0CglbQk6VPyd1eyKAtNkII_XGy0NyZRL3yFElNa1_Nxi_Rc-gaeeb9KkqPlQsjlrWdcvz7fHwP-xCONj5BcO-ofSxScMCfJe_wkWry8BwQcBznC5XN3_yBYnxjTtxS8fsbo1HWAMHT6XahZSeBxkd6DlGAFdWwHstjc7-UtoL6CMhJ0y1zuQgxQDD8Hrj7n1lty_TXSqtWjbd_MMOjIB7UpbMqW6Xdauu5k6pHucOrqLljg4PWrO6fzSmRcyHRKDZnzeyN3xbKaoVtxAShAD1Q5HdEljxyXKzZaOQe9TX9Ks2g1-mVwvK94UDXgwKvI1D_6tfZPAHPzdnjrTt-hhPUSk_68L6difcIQGcqUfMCT3c9I-s9gkWYG-167Y7hpKp2wDFC9L5ua516DsmrUjzn0M_e_nmM0usltfawuFmT3-qhfhX1nnOumfNAIkJUdD1OgtqTXXtTigua5Wh9WlTjTSEd87dYDK8-6DgjTKt0ILLoWMygFuIUU6o6AZhrDDXU3_mrJdb_IaWSHBM6AxCwzWDA11BxGkL7l_jUUaytRIZqo9hUXPb9TzVoUvTnSgaa71Uy7-18Uuj0zMbW11RJfqbk4M62pKF02-rCbK054pamwn_63bA7fiDPqrvCdXG&__tn__=%2Cg&paipv=0&eav=AfYKpGp5Uo-EAgSOToKLPwKx-YeT_fEXCgko2uowH3BiDGxj-bjEjjQOCcvp5rS3Csw,,https://on.natgeo.com/478n6e7?fbclid=IwAR1Skok_qP_G4CJuY4wCx8VYxE41kpU4S4c-pgFXpiPHJSFakWlGwDYXLVM,"Some 4.5 billion years ago, a Mars-size object called Theia smashed into Earth, and the debris coalesced into the moon. Now, a new study suggests that portions of Theia survived throughout Earth's history deep in our planet's mantle.
https://on.natgeo.com/478n6e7",433,https://facebook.com/natgeo/posts/890460902451341,Science,billion year ago object call theia smash earth debri coalesc moon new studi suggest portion theia surviv throughout earth histori deep planet mantl http,4964
2023-11-11 02:15:04,456,32,"{'like': 456, 'love': 27, 'haha': 5, 'wow': 4, 'care': 77, 'sad': 120}",689,,,https://on.natgeo.com/3MF4w5g?fbclid=IwAR30ujlo-nkuOPF2xNFsbTz4PflDSdf6hIbVI8gpELr27i0JlXMDLzn31do,"Astronaut Frank Borman, who flew on the Apollo 8 mission that orbited the moon, has died. He was 95.

Revisit our 2019 interview with Borman, in which he narrated a gripping account of the space race and shared his thoughts on the future of space exploration.

NATIONALGEOGRAPHIC.COM
Apollo 8's commander reflects on the sights and sounds of the space age",25,https://facebook.com/natgeo/posts/890423329121765,Science,astronaut frank borman flew apollo mission orbit moon die revisit interview borman narrat grip account space race share thought futur space explor apollo command reflect sight sound space age,746
2023-11-11 00:15:00,5564,108,"{'like': 5564, 'love': 639, 'haha': 8, 'wow': 40, 'care': 25, 'sad': 1, 'angry': 1}",6278,https://m.facebook.com/photo/view_full_size/?fbid=890380592459372&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=encrypted_tracking_data.0AY-KgxCKLesAEH1lTyv5LauwWIot-wAwKpE_UtuqGXOQp0EUHFlBzM_0Smq_6rZ9-AdZ09TdEfUC0dkfe2tcCKPsPvaCTwczU-56SVUE-Ct28x69uUNG0W2w9VcX5Y3-LzS0ZpPrRfJZHVfn78qEEQRuVq6VaE4_Pek3xLUR0MvDngi4F5vZ6y9hSEW77eLbZn00Cs29rSuaDvRkLYa5wL-vjj5SbrgiSlQXmV_ssH0rdzlmhI4EcrjaC5CS08s0aSMB6lo9L_5c-LLB2C9NY1sp12Ly0EfDkkKM8FfpZw-nDtNcemtJ34z4BzkF7KnMCMtOVrrjK9fcCQ4iGygqp0QuZs9srlnCs9nFe1pKSE4Rsn8nTrWytxGVkIkls-ei8Xtf1Gjtr9e2eThNMIG7OP2o-gGjMVVm3EXWztzt5S89A88_fpAM8qHLbHYO7WFElZ_7kW8sTxiBphazVZDh4wf5MFJPWnewXoftzDul1PvnX0SKicVooiCOX-US_mk_QZw1xOOPcvprdNZNAJWbcIvDldW1EDe-ipxY47-CcjzFj_320_QOGzIq6piKFhBi1MFEXHOjHp8wkHRBvapBkHj5u6K92qYSuTxFjhGr8BLTuAT8lDVEJWq-ra-9OxWzDqdroQ8gDohaq_v-71dTU7sFbenay7xs7Sa-ICoH2rK2QExQhJj6ITXqnc6LDhUAlY1GrvMsqmhVPO5YW_mfX_blS42tkKEGuDFfj6eb4mpDCSssXLzrj1bJBCZ2pTMibCOwP1jgpZI43triks6PboLMuvqSsi-_yeKnNW65dKrIpla_GKugUK2ipt5Gl3P2krMuRtLpDMHfDOGSOcmthHp4xGz0DmyyhTfk-2gHCNqLxvjWv9Mid5dJaQQ3lcJu9MpeLdFHF5atGrQdeGT0qJsuDOnpCd-FTEHInFbdJlOHc2hooHcNJ7cBEe0Zv-VIrwrbYS5_wlMqC3aJlt9G6Sn7rljvdvX3dFFiplAirOoJg_ynL4kK5g97lXG6HDC3suRH4rWpYhlRq_6ZuMniseM9Spu7msp_xOKlwfSRDjO4KDuSpQdPMAVRK8glai0L2Z8_CJOfj006tnZi8zBzZjd9B7V0lqvHDaX411-7Y7sH25mi61BM2N0o1Zp_qgeLAtoXrzQjEZk5YU-fwt1YwlX-i0onXEBMivH64b_AWX6uoHSOu5rzG5n0wM7cBzCAlLmy1iyxf2G6K-EGNZizstwbzL6rDQDm3bP5POyBSCIoIOoz8pckf-GoUeFTpmuiOFaMoJbye32QMrVadZ4txmSsmYuoVQrt00oBpEjEuDLyXxGhDEHN9jcuP7n1Kd5cb78xpRqi-\-\0wUgmI4X7AJYcMW_m5b34AqccG5e25xHflqNwH2X-wCP8lHFcu2jh9EplHRVxjpmFsodAdEBVJc06XaRlOKRfiWbu51feCVw5O9qW7411ed2Ea26I7stHrTkfJOUT0XLk&__tn__=%2Cg&paipv=0&eav=AfYxEoHtUj5mux3i4Id4jqyGyRdBFU7vrJ-Qq5NbqV8VU3hdZ_seKEov0fLvxgBS1bI,,,Ancient Moai statues dot a hillside on Rano Raraku crater on Easter Island.,242,https://facebook.com/natgeo/posts/890380615792703,Travel,ancient moai statu dot hillsid rano raraku crater easter island,6628
2023-11-10 21:15:04,1004,16,"{'like': 1004, 'love': 83, 'haha': 1, 'wow': 12, 'care': 2, 'sad': 3}",1105,,,https://on.natgeo.com/461XmPi?fbclid=IwAR1dZKLmhBmLpRhG4nBFSV76azTJWvkL_ZjzAcoMgMUrRYWt9NW3v_QaVkc,"They’re some of the coldest, windiest places in the world, but life has evolved to thrive in these icy environments.

NATIONALGEOGRAPHIC.COM
See the otherworldly beauty of Earth's polar regions",43,https://facebook.com/natgeo/posts/890302905800474,Photography,coldest windiest place world life evolv thrive ici environ see otherworldli beauti earth polar region,1164
2023-11-10 18:15:04,340,47,"{'like': 340, 'love': 9, 'wow': 5, 'care': 16, 'sad': 204, 'angry': 186}",760,,,https://on.natgeo.com/49s4DLf?fbclid=IwAR0GRfOnZjTXNs42ixQAIjmn_B5T5Eo8TC7du7KdfLri9k0Te7qZcYlfxDA,"Some primatologists say the practice is bad for the animals and many tourists aren’t that interested in the monkey tricks, but the macaques' handlers say they’re preserving a unique part of Morocco’s culture.

NATIONALGEOGRAPHIC.COM
These macaques are used for entertaining. They're also endangered.",50,https://facebook.com/natgeo/posts/890224049141693,Animals,primatologist say practic bad anim mani tourist interest monkey trick macaqu handler say preserv uniqu part morocco cultur macaqu use entertain also endang,857
2023-11-10 12:15:08,509,8,"{'like': 509, 'love': 32, 'wow': 5, 'care': 1, 'sad': 1}",548,,,https://on.natgeo.com/49whn3y?fbclid=IwAR2lkWTx5Yl2Nxxed3ZnC9D7iz-BfBh-KoPPQiKwYfYHtQQ3tPmRG94-HC4,"Hotel openings and the new Ghibli Park have reinvigorated this Japanese city.

NATIONALGEOGRAPHIC.COM
Where to stay in Nagoya, the Japanese city reinvigorated by Studio Ghibli",16,https://facebook.com/natgeo/posts/890106822486749,Travel,hotel open new ghibli park reinvigor japanes citi stay nagoya japanes citi reinvigor studio ghibli,572
